,LENMDA002,RSGK023,LENMDA005,RSGK012,PROBANDRS002,RSGK015,LEGK010,LEGK019,LENMDA035,RSGK014,RSGK013,RSGK025,RSGK022,LEGK011,LEGK016,LEOVERLAP096,LENMDA178,LENMDA124,LENMDA148,LENMDA155,LEUNKNOWN111,LEUNKNOWN119,LENMDA043,LENDMA032,LEOVERLAP150,RSGK007,RSGK031,RSGK009,LENDMA033,RSGK008,LENMDA011,RSGK006,LEGK013,LEGK014,LENMDA097,LEGK025,RSGK018,RSGK020,PROBANDRS001,RSGK029,LENMDA008,RSGK016,RSGK011,LENMDA053,LEGK015,LEGK012,RSGK010,LENMDA036,RSGK021,LENMDA007,RSGK026,LENMDA181,LENMDA175,LEUNKNOWN107,LENMDA186,LENMDA117,LEUNKNOWN108,LENMDA174,LENMDA120,LENMDA133,LEOVERLAP018,LENMDA103,LENDMA126,RSGK004,RSGK003,LENMDA014,LEOVERLAP162,LENMDA085,LEOVERLAP153,LENMDA012,LENMDA015,RSGK002,RSGK005,LEOVERLAP163,LENMDA046
lh_frontalpole,21.0,23.90909090909091,29.181818181818183,33.54545454545455,33.0,10.454545454545455,34.18181818181818,27.272727272727273,15.090909090909092,21.90909090909091,11.0,23.818181818181817,30.727272727272727,27.545454545454547,19.454545454545453,7.454545454545454,32.90909090909091,16.90909090909091,23.454545454545453,10.090909090909092,31.181818181818183,23.454545454545453,28.363636363636363,16.636363636363637,17.90909090909091,31.363636363636363,37.36363636363637,22.90909090909091,21.09090909090909,35.72727272727273,24.0,21.818181818181817,27.09090909090909,29.363636363636363,21.545454545454547,26.0,29.545454545454547,34.90909090909091,23.545454545454547,10.909090909090908,24.90909090909091,17.727272727272727,31.636363636363637,32.36363636363637,24.454545454545453,27.272727272727273,32.27272727272727,32.63636363636363,41.0,29.727272727272727,4.0,21.545454545454547,23.90909090909091,25.272727272727273,14.636363636363637,14.090909090909092,3.3636363636363638,21.636363636363637,10.181818181818182,24.363636363636363,30.727272727272727,31.09090909090909,25.454545454545453,14.363636363636363,11.454545454545455,27.0,12.909090909090908,28.363636363636363,30.272727272727273,15.0,30.0,7.2727272727272725,24.181818181818183,33.63636363636363,32.81818181818182
lh_temporalpole,31.90909090909091,24.454545454545453,40.81818181818182,30.181818181818183,22.545454545454547,12.636363636363637,30.636363636363637,19.0,25.09090909090909,33.18181818181818,25.636363636363637,31.181818181818183,27.545454545454547,11.454545454545455,19.727272727272727,22.09090909090909,38.18181818181818,22.727272727272727,41.90909090909091,39.09090909090909,37.0,25.09090909090909,12.636363636363637,27.09090909090909,17.454545454545453,23.90909090909091,10.181818181818182,30.363636363636363,24.90909090909091,23.454545454545453,28.272727272727273,19.0,30.90909090909091,38.27272727272727,24.636363636363637,25.272727272727273,16.363636363636363,36.63636363636363,43.81818181818182,30.272727272727273,37.18181818181818,23.727272727272727,9.181818181818182,27.818181818181817,13.181818181818182,25.636363636363637,20.636363636363637,17.90909090909091,23.818181818181817,14.636363636363637,8.727272727272727,22.545454545454547,28.0,19.09090909090909,26.363636363636363,17.181818181818183,6.818181818181818,18.454545454545453,19.818181818181817,13.363636363636363,11.545454545454545,37.54545454545455,1.9090909090909092,14.363636363636363,29.363636363636363,9.090909090909092,22.363636363636363,29.818181818181817,16.09090909090909,24.09090909090909,22.727272727272727,12.363636363636363,32.81818181818182,7.818181818181818,36.45454545454545
lh_transversetemporal,31.545454545454547,11.454545454545455,38.27272727272727,30.272727272727273,29.181818181818183,43.45454545454545,27.90909090909091,30.0,12.545454545454545,21.818181818181817,41.54545454545455,32.45454545454545,24.272727272727273,16.363636363636363,39.27272727272727,21.181818181818183,25.09090909090909,30.727272727272727,16.818181818181817,10.0,25.636363636363637,35.63636363636363,26.363636363636363,14.636363636363637,22.09090909090909,33.36363636363637,26.363636363636363,24.272727272727273,25.545454545454547,31.636363636363637,25.272727272727273,31.545454545454547,30.545454545454547,36.27272727272727,28.181818181818183,28.272727272727273,30.0,33.81818181818182,42.72727272727273,17.727272727272727,27.181818181818183,27.545454545454547,36.09090909090909,16.818181818181817,27.181818181818183,37.0,42.18181818181818,35.45454545454545,23.363636363636363,19.636363636363637,20.09090909090909,30.636363636363637,27.90909090909091,29.181818181818183,22.818181818181817,39.54545454545455,41.45454545454545,28.727272727272727,26.636363636363637,22.90909090909091,32.72727272727273,26.09090909090909,34.0,20.818181818181817,22.09090909090909,30.181818181818183,31.90909090909091,20.636363636363637,30.0,24.181818181818183,31.636363636363637,38.27272727272727,32.0,37.18181818181818,23.181818181818183
lh_insula,27.181818181818183,21.181818181818183,34.18181818181818,39.81818181818182,42.09090909090909,46.54545454545455,28.363636363636363,32.81818181818182,20.363636363636363,28.272727272727273,47.27272727272727,31.0,33.0,37.90909090909091,33.27272727272727,33.09090909090909,45.09090909090909,30.818181818181817,16.636363636363637,43.54545454545455,30.0,45.09090909090909,34.81818181818182,26.181818181818183,42.72727272727273,34.54545454545455,39.45454545454545,33.18181818181818,40.36363636363637,39.81818181818182,30.0,41.81818181818182,31.363636363636363,46.36363636363637,31.181818181818183,31.363636363636363,50.54545454545455,42.36363636363637,45.81818181818182,34.18181818181818,30.90909090909091,37.36363636363637,42.54545454545455,32.18181818181818,38.0,40.90909090909091,45.45454545454545,37.09090909090909,34.0,36.0,45.27272727272727,40.0,22.90909090909091,33.36363636363637,42.27272727272727,45.27272727272727,46.36363636363637,43.09090909090909,27.363636363636363,25.454545454545453,37.81818181818182,25.454545454545453,49.18181818181818,24.727272727272727,31.363636363636363,31.90909090909091,36.72727272727273,30.363636363636363,45.36363636363637,41.27272727272727,40.90909090909091,46.27272727272727,41.18181818181818,39.27272727272727,20.272727272727273
rh_bankssts,39.81818181818182,17.454545454545453,34.45454545454545,24.90909090909091,30.09090909090909,25.727272727272727,34.09090909090909,17.727272727272727,13.727272727272727,30.90909090909091,27.09090909090909,21.09090909090909,25.454545454545453,34.18181818181818,25.454545454545453,20.09090909090909,31.181818181818183,33.18181818181818,23.454545454545453,40.63636363636363,26.454545454545453,40.0,30.727272727272727,25.09090909090909,32.90909090909091,35.36363636363637,18.0,27.09090909090909,36.72727272727273,24.363636363636363,24.90909090909091,26.90909090909091,28.545454545454547,28.0,26.545454545454547,21.181818181818183,34.54545454545455,14.0,23.727272727272727,33.72727272727273,39.90909090909091,42.54545454545455,46.0,24.636363636363637,29.181818181818183,41.72727272727273,32.90909090909091,34.72727272727273,30.90909090909091,23.727272727272727,30.363636363636363,29.454545454545453,23.727272727272727,15.454545454545455,42.63636363636363,13.181818181818182,47.0,33.72727272727273,26.454545454545453,28.181818181818183,15.636363636363637,14.545454545454545,30.454545454545453,37.27272727272727,28.727272727272727,19.454545454545453,33.0,32.63636363636363,22.818181818181817,24.0,35.54545454545455,43.45454545454545,20.09090909090909,24.0,38.81818181818182
rh_caudalanteriorcingulate,22.90909090909091,32.81818181818182,31.545454545454547,34.09090909090909,28.0,28.90909090909091,35.45454545454545,32.72727272727273,32.36363636363637,32.72727272727273,43.90909090909091,34.27272727272727,36.72727272727273,33.54545454545455,28.90909090909091,34.90909090909091,28.454545454545453,28.181818181818183,39.27272727272727,36.54545454545455,23.363636363636363,41.09090909090909,35.27272727272727,37.45454545454545,24.09090909090909,18.09090909090909,28.818181818181817,30.727272727272727,35.27272727272727,31.09090909090909,24.454545454545453,37.54545454545455,32.27272727272727,23.727272727272727,26.454545454545453,34.81818181818182,32.90909090909091,17.727272727272727,40.54545454545455,25.545454545454547,32.81818181818182,41.18181818181818,35.81818181818182,29.363636363636363,41.54545454545455,38.0,22.454545454545453,36.0,38.81818181818182,33.36363636363637,39.0,35.81818181818182,41.18181818181818,37.27272727272727,26.09090909090909,44.72727272727273,29.636363636363637,22.181818181818183,34.72727272727273,23.818181818181817,36.0,30.545454545454547,34.54545454545455,25.818181818181817,31.181818181818183,28.545454545454547,26.90909090909091,28.0,26.181818181818183,38.90909090909091,47.36363636363637,32.09090909090909,18.09090909090909,28.636363636363637,24.272727272727273
rh_cuneus,39.54545454545455,37.0,33.0,37.90909090909091,24.818181818181817,38.27272727272727,28.0,28.454545454545453,35.36363636363637,33.63636363636363,19.454545454545453,29.09090909090909,25.181818181818183,39.09090909090909,31.363636363636363,25.272727272727273,25.545454545454547,34.63636363636363,27.636363636363637,17.818181818181817,28.181818181818183,37.09090909090909,25.454545454545453,30.636363636363637,45.0,28.0,31.545454545454547,25.454545454545453,43.09090909090909,26.09090909090909,25.636363636363637,39.81818181818182,33.0,30.181818181818183,43.18181818181818,30.181818181818183,25.727272727272727,37.45454545454545,15.818181818181818,42.81818181818182,33.0,39.36363636363637,40.27272727272727,45.09090909090909,34.54545454545455,31.636363636363637,41.45454545454545,29.181818181818183,28.09090909090909,33.81818181818182,40.63636363636363,30.545454545454547,24.454545454545453,28.272727272727273,32.36363636363637,19.636363636363637,36.18181818181818,19.545454545454547,35.36363636363637,30.636363636363637,26.90909090909091,33.90909090909091,18.454545454545453,27.727272727272727,32.90909090909091,39.81818181818182,21.818181818181817,36.63636363636363,34.90909090909091,42.0,33.27272727272727,38.18181818181818,34.45454545454545,31.545454545454547,40.72727272727273
rh_entorhinal,35.09090909090909,14.909090909090908,29.818181818181817,22.636363636363637,24.545454545454547,28.727272727272727,23.545454545454547,21.727272727272727,35.54545454545455,19.0,22.454545454545453,35.45454545454545,18.363636363636363,12.636363636363637,8.090909090909092,30.818181818181817,10.454545454545455,21.09090909090909,25.363636363636363,34.18181818181818,23.818181818181817,9.818181818181818,14.818181818181818,35.0,16.727272727272727,17.818181818181817,12.909090909090908,21.0,15.727272727272727,34.72727272727273,22.09090909090909,16.454545454545453,38.90909090909091,25.0,18.727272727272727,19.545454545454547,10.454545454545455,30.90909090909091,25.636363636363637,28.272727272727273,13.0,16.636363636363637,26.636363636363637,16.545454545454547,10.636363636363637,20.90909090909091,3.5454545454545454,24.636363636363637,23.363636363636363,25.545454545454547,16.727272727272727,13.727272727272727,40.09090909090909,17.818181818181817,11.545454545454545,47.27272727272727,27.636363636363637,37.0,17.818181818181817,21.0,26.818181818181817,28.09090909090909,9.363636363636363,3.6363636363636362,24.09090909090909,18.09090909090909,10.090909090909092,17.181818181818183,10.909090909090908,25.545454545454547,24.181818181818183,19.818181818181817,17.363636363636363,19.727272727272727,8.636363636363637
rh_fusiform,42.45454545454545,26.272727272727273,31.363636363636363,37.90909090909091,27.272727272727273,46.36363636363637,29.636363636363637,25.363636363636363,43.18181818181818,31.09090909090909,17.181818181818183,40.63636363636363,19.272727272727273,33.72727272727273,37.81818181818182,38.27272727272727,37.54545454545455,32.72727272727273,38.27272727272727,27.363636363636363,36.36363636363637,45.72727272727273,29.363636363636363,34.27272727272727,35.09090909090909,41.45454545454545,32.09090909090909,33.27272727272727,32.54545454545455,41.81818181818182,36.90909090909091,39.81818181818182,27.272727272727273,32.54545454545455,43.54545454545455,27.181818181818183,41.0,42.90909090909091,29.545454545454547,31.181818181818183,29.636363636363637,40.09090909090909,27.727272727272727,35.27272727272727,28.363636363636363,25.636363636363637,48.45454545454545,37.09090909090909,36.81818181818182,35.72727272727273,26.363636363636363,37.27272727272727,35.90909090909091,43.27272727272727,42.45454545454545,18.09090909090909,38.81818181818182,39.72727272727273,28.545454545454547,43.09090909090909,43.63636363636363,40.09090909090909,38.72727272727273,42.45454545454545,49.27272727272727,38.27272727272727,37.27272727272727,53.0,40.09090909090909,39.72727272727273,30.545454545454547,40.18181818181818,27.727272727272727,29.363636363636363,31.454545454545453
rh_inferiorparietal,30.727272727272727,41.54545454545455,31.818181818181817,34.54545454545455,28.454545454545453,18.272727272727273,30.454545454545453,37.18181818181818,25.545454545454547,35.0,13.090909090909092,21.636363636363637,31.727272727272727,20.545454545454547,28.0,29.09090909090909,29.09090909090909,27.272727272727273,24.818181818181817,35.45454545454545,36.45454545454545,28.272727272727273,37.72727272727273,33.81818181818182,36.45454545454545,24.90909090909091,37.63636363636363,30.818181818181817,24.545454545454547,26.272727272727273,37.18181818181818,35.0,39.72727272727273,34.81818181818182,24.363636363636363,28.727272727272727,18.363636363636363,36.72727272727273,30.363636363636363,24.0,29.363636363636363,41.27272727272727,24.363636363636363,35.18181818181818,23.181818181818183,20.545454545454547,40.09090909090909,38.45454545454545,36.18181818181818,26.363636363636363,18.727272727272727,36.36363636363637,27.545454545454547,28.636363636363637,28.363636363636363,18.272727272727273,42.72727272727273,43.36363636363637,43.72727272727273,24.272727272727273,28.454545454545453,33.72727272727273,30.636363636363637,22.454545454545453,34.18181818181818,27.0,28.272727272727273,43.09090909090909,29.181818181818183,33.18181818181818,34.90909090909091,21.818181818181817,36.36363636363637,31.636363636363637,36.45454545454545
rh_inferiortemporal,39.54545454545455,43.90909090909091,22.09090909090909,19.818181818181817,34.45454545454545,29.636363636363637,32.36363636363637,29.0,35.72727272727273,26.09090909090909,18.545454545454547,36.36363636363637,27.818181818181817,31.09090909090909,41.63636363636363,27.636363636363637,22.272727272727273,27.545454545454547,21.727272727272727,37.63636363636363,40.0,21.818181818181817,25.818181818181817,32.81818181818182,45.90909090909091,40.09090909090909,31.818181818181817,27.363636363636363,23.454545454545453,33.09090909090909,24.636363636363637,30.181818181818183,27.272727272727273,37.90909090909091,29.454545454545453,33.0,26.09090909090909,29.818181818181817,34.54545454545455,26.272727272727273,36.0,27.363636363636363,21.727272727272727,32.45454545454545,26.727272727272727,34.36363636363637,45.09090909090909,25.636363636363637,21.272727272727273,26.09090909090909,15.363636363636363,30.90909090909091,41.27272727272727,27.636363636363637,38.45454545454545,20.272727272727273,32.36363636363637,44.72727272727273,24.636363636363637,40.27272727272727,26.818181818181817,36.72727272727273,40.81818181818182,35.54545454545455,41.45454545454545,32.63636363636363,41.63636363636363,44.0,25.636363636363637,36.36363636363637,17.181818181818183,34.90909090909091,27.727272727272727,34.54545454545455,24.727272727272727
rh_isthmuscingulate,29.90909090909091,31.363636363636363,40.63636363636363,27.363636363636363,37.27272727272727,35.09090909090909,35.90909090909091,36.54545454545455,38.81818181818182,34.72727272727273,23.90909090909091,17.636363636363637,36.09090909090909,27.818181818181817,31.818181818181817,32.81818181818182,28.0,25.90909090909091,31.181818181818183,27.454545454545453,36.72727272727273,32.36363636363637,34.0,31.272727272727273,18.0,32.27272727272727,44.81818181818182,29.90909090909091,32.09090909090909,30.181818181818183,46.63636363636363,26.181818181818183,42.63636363636363,38.27272727272727,32.72727272727273,38.0,27.636363636363637,36.90909090909091,17.636363636363637,31.454545454545453,30.09090909090909,27.272727272727273,33.36363636363637,36.90909090909091,38.09090909090909,27.727272727272727,20.272727272727273,41.72727272727273,35.0,43.09090909090909,31.727272727272727,20.545454545454547,30.272727272727273,52.36363636363637,27.0,38.45454545454545,30.363636363636363,33.27272727272727,36.09090909090909,33.54545454545455,28.0,32.81818181818182,18.181818181818183,40.72727272727273,32.09090909090909,40.45454545454545,37.54545454545455,40.36363636363637,26.90909090909091,22.727272727272727,33.90909090909091,29.09090909090909,36.18181818181818,33.45454545454545,37.54545454545455
